id,invoice_id,credit_card_number,credit_card_expiration_date,result,created_at,updated_at
1,1,4654405418249632,072016,success,2012-03-27 14:54:09 UTC,2012-03-27 14:54:09 UTC
2,2,4580251236515201,072016,success,2012-03-27 14:54:09 UTC,2012-03-27 14:54:09 UTC
3,4,4354495077693036,072016,success,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
4,5,4515551623735607,072016,success,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
5,6,4844518708741275,072016,success,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
6,7,4203696133194408,072016,success,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
7,8,4801647818676136,072016,success,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
8,9,4540842003561938,072016,success,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
9,10,4140149827486249,072016,success,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
10,11,4923661117104166,072016,success,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
11,12,4800749911485986,072016,failed,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
12,12,4017503416578382,072016,failed,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
13,12,4536896898764278,072016,success,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
14,13,4411510861233607,072016,failed,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
15,13,4869639160798434,072016,failed,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
16,15,4738848761455352,072016,success,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
17,16,4763141973880496,072016,success,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
18,17,4214497729954420,072016,success,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
19,18,4436110257010678,072016,success,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
20,19,4332881798016631,072016,success,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
21,20,4886443388914010,072016,success,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
22,21,4252153331154380,072016,success,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
23,22,4822758023695469,072016,success,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
24,23,4090452560541880,072016,success,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
25,24,4173081602435789,072016,success,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
26,25,4920121630073678,072016,success,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
27,26,4740912293014834,072016,success,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
28,27,4972246905754900,072016,success,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
29,28,4520868595580154,072016,success,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
30,29,4084466070588807,072016,success,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
31,30,4094113568951317,072016,success,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
32,31,4993984512460266,072016,failed,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
33,31,4010777937348342,072016,success,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
34,32,4518516684961580,072016,success,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
35,33,4504301557459341,072016,success,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
36,34,4256260709684496,072016,failed,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
37,34,4989273128387579,072016,failed,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
38,34,4908527734585074,072016,success,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
39,35,4045997732436379,072016,failed,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
40,35,4927528310772822,072016,failed,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
41,36,4891574812508884,072016,success,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
42,37,4116440102474885,072016,success,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
43,38,4530250293393172,072016,success,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
44,39,4194820468895520,072016,success,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
45,40,4873385959393372,072016,success,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
46,41,4993600931344374,072016,success,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
47,42,4950995269436891,072016,success,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
48,43,4844630850252637,072016,success,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
49,44,4211069197597149,072016,success,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
50,45,4232569591693416,072016,success,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
51,46,4517971266291387,072016,success,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
52,47,4168937506187803,072016,success,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
53,48,4997358230473627,072016,failed,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
54,48,4777856041170635,072016,failed,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
55,49,4795148490538729,072016,success,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
56,50,4956826428191745,072016,success,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
